latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
53.5682,-0.5851,307.1,1,1,2020-04-14,1115,Terra,MODIS,29,6.03,291.7,5.9,D,2
52.5899,0.1522,301.4,1,1,2020-04-14,1115,Terra,MODIS,10,6.03,287,2.3,D,0
52.0097,-1.2581,310.2,1,1,2020-04-14,1116,Terra,MODIS,70,6.03,291.9,8.4,D,0
51.6033,-1.151,305.4,1,1,2020-04-14,1116,Terra,MODIS,55,6.03,291.9,4.5,D,0
51.6058,-1.4851,301.2,1,1,2020-04-14,1116,Terra,MODIS,32,6.03,290.6,3,D,0
51.5019,-1.7973,304.5,1,1,2020-04-14,1116,Terra,MODIS,59,6.03,290.5,5.3,D,0
51.569,-3.7619,310.7,1.1,1,2020-04-14,1116,Terra,MODIS,41,6.03,295.5,9.3,D,2
51.7378,-3.5836,314.5,1,1,2020-04-14,1302,Aqua,MODIS,75,6.03,291.4,13.1,D,0
50.9298,-3.1406,301.4,1,1,2020-04-14,1302,Aqua,MODIS,46,6.03,291.1,4.2,D,0
51.6021,-1.4886,308.8,1,1,2020-04-14,1302,Aqua,MODIS,66,6.03,292.7,6.6,D,0
51.5681,-3.77,314.4,1,1,2020-04-14,1302,Aqua,MODIS,0,6.03,297,11.7,D,2
51.6719,-3.2911,308.1,1,1,2020-04-14,1302,Aqua,MODIS,66,6.03,292.6,6.6,D,0
51.7355,-3.5981,303,1,1,2020-04-14,1302,Aqua,MODIS,45,6.03,290.7,5.1,D,0
51.7888,-4.0204,302.8,1,1,2020-04-14,1302,Aqua,MODIS,54,6.03,291.4,3.9,D,0
51.6791,-4.9132,302.6,1.1,1,2020-04-14,1302,Aqua,MODIS,50,6.03,291,4.9,D,0
53.099,-2.4674,315.8,1,1,2020-04-14,1302,Aqua,MODIS,76,6.03,294.3,11.7,D,2
53.0969,-2.4821,311.6,1,1,2020-04-14,1302,Aqua,MODIS,70,6.03,293.2,8.8,D,0
53.5758,-0.6213,313.8,1.1,1,2020-04-14,1302,Aqua,MODIS,55,6.03,297.7,9.1,D,2
53.5679,-0.595,309,2,1.4,2020-04-15,1158,Terra,MODIS,63,6.03,295.3,17,D,2
53.5668,-0.6025,308.1,2,1.4,2020-04-15,1158,Terra,MODIS,58,6.03,295.5,14.1,D,2
55.9553,-4.2659,300.2,1.2,1.1,2020-04-15,1158,Terra,MODIS,31,6.03,289.9,5,D,0
53.5672,-0.5864,305.6,2.3,1.5,2020-04-15,1208,Aqua,MODIS,56,6.03,295.2,11.9,D,2
51.6106,-3.1277,309,2.1,1.4,2020-04-15,1345,Aqua,MODIS,51,6.03,293.3,18.2,D,0
51.6233,-3.1295,319.8,2.1,1.4,2020-04-15,1345,Aqua,MODIS,79,6.03,292.8,43.5,D,0
51.6213,-3.1604,335.1,2.1,1.4,2020-04-15,1345,Aqua,MODIS,89,6.03,291.8,96.4,D,0
51.6099,-3.1325,309.2,2.1,1.4,2020-04-15,1345,Aqua,MODIS,26,6.03,293,17.9,D,0
51.6226,-3.134,330.3,2.1,1.4,2020-04-15,1345,Aqua,MODIS,86,6.03,293.2,76.3,D,0
51.6208,-3.1647,330.3,2.1,1.4,2020-04-15,1345,Aqua,MODIS,86,6.03,291.9,75.7,D,0
53.5625,-0.5991,300.4,1.1,1.1,2020-04-15,2132,Terra,MODIS,27,6.03,280.5,8.7,N,2
51.6233,-3.1531,319.5,1.5,1.2,2020-04-15,2132,Terra,MODIS,99,6.03,280.2,40.4,N,0
54.6562,-7.1069,300.8,1.8,1.3,2020-04-15,2133,Terra,MODIS,20,6.03,271.3,19.4,N,0
54.6388,-7.1256,305,1.9,1.3,2020-04-15,2133,Terra,MODIS,60,6.03,274.4,26.1,N,0
54.65,-7.1334,344.6,1.9,1.3,2020-04-15,2133,Terra,MODIS,100,6.03,275.7,138.3,N,0
52.0124,-1.2534,305.7,1.1,1.1,2020-04-16,1103,Terra,MODIS,60,6.03,291.4,5.3,D,0
53.5713,-0.5996,312.1,1.1,1.1,2020-04-16,1103,Terra,MODIS,51,6.03,299.4,8.9,D,2
53.5693,-0.5828,307.6,1.1,1.1,2020-04-16,1103,Terra,MODIS,35,6.03,296.2,5.3,D,2
52.004,-0.9272,308.9,1,1,2020-04-16,1250,Aqua,MODIS,66,6.03,291.1,8.6,D,0
52.701,-1.4857,305.4,1,1,2020-04-16,1250,Aqua,MODIS,56,6.03,293.1,4.7,D,0
52.7738,-1.6689,307.4,1,1,2020-04-16,1250,Aqua,MODIS,62,6.03,286.6,5.9,D,0
52.9109,-1.0499,310.5,1,1,2020-04-16,1250,Aqua,MODIS,66,6.03,297.1,5.8,D,0
52.8686,-1.7833,302.3,1,1,2020-04-16,1250,Aqua,MODIS,36,6.03,285.1,5.1,D,0
53.5611,-0.5964,309.8,1,1,2020-04-16,1250,Aqua,MODIS,40,6.03,297.6,5.5,D,2
53.7872,-2.6365,304.6,1.1,1,2020-04-16,1250,Aqua,MODIS,53,6.03,293.8,5.2,D,2
52.0312,-1.1114,319.2,1,1,2020-04-16,1250,Aqua,MODIS,79,6.03,291.9,15,D,0
52.1314,-0.8305,312.7,1,1,2020-04-16,1250,Aqua,MODIS,66,6.03,297.6,7.7,D,0
52.4463,-0.7967,321.3,1,1,2020-04-16,1250,Aqua,MODIS,79,6.03,296.7,15.8,D,0
52.444,-0.8113,309.5,1,1,2020-04-16,1250,Aqua,MODIS,63,6.03,296.7,5.4,D,0
52.4475,-1.942,306.5,1.1,1,2020-04-16,1250,Aqua,MODIS,42,6.03,289.5,4.1,D,2
52.7748,-1.0255,309.5,1,1,2020-04-16,1250,Aqua,MODIS,58,6.03,296.7,6.1,D,0
52.7034,-1.4708,313,1,1,2020-04-16,1250,Aqua,MODIS,72,6.03,290.8,10.3,D,0
55.5593,-4.0949,323.8,1.1,1,2020-04-16,1251,Aqua,MODIS,83,6.03,283.7,23.8,D,0
54.657,-7.1201,307.4,1,1,2020-04-16,2216,Terra,MODIS,71,6.03,278.4,12,N,0
54.6741,-6.0068,302.5,1,1,2020-04-17,1146,Terra,MODIS,51,6.03,288.9,5,D,0
53.57,-0.6136,301.1,2.1,1.4,2020-04-17,1333,Aqua,MODIS,33,6.03,285.5,8,D,2
57.5872,-4.6833,310.4,1.6,1.2,2020-04-17,2121,Terra,MODIS,80,6.03,275.7,28.2,N,0
57.5869,-4.6885,303.7,1.6,1.2,2020-04-17,2121,Terra,MODIS,57,6.03,275.5,19.8,N,0
55.918,-4.2495,301.7,1.3,1.1,2020-04-18,1239,Aqua,MODIS,48,6.03,286.5,6.6,D,0
56.4248,-5.0179,315.9,1.4,1.2,2020-04-18,1239,Aqua,MODIS,72,6.03,291.5,21.4,D,0
56.2231,-3.9316,317.6,1,1,2020-04-19,1133,Terra,MODIS,78,6.03,290.6,15.4,D,0
53.7159,-1.0586,308.5,1.1,1.1,2020-04-19,1133,Terra,MODIS,54,6.03,293.3,5.9,D,0
53.569,-0.588,311.9,1.2,1.1,2020-04-19,1134,Terra,MODIS,62,6.03,294.6,11.4,D,2
53.5409,-2.4439,306.5,1.1,1,2020-04-19,1134,Terra,MODIS,59,6.03,292.7,5.4,D,0
52.5867,0.2307,305.6,1.3,1.1,2020-04-19,1134,Terra,MODIS,62,6.03,292.9,5.6,D,0
52.3657,-2.6739,302.1,1.1,1,2020-04-19,1134,Terra,MODIS,51,6.03,288.5,4.8,D,0
53.7914,-2.1138,310.2,4.6,2,2020-04-19,1143,Aqua,MODIS,32,6.03,286.3,95.4,D,0
53.5681,-0.606,309.1,1.5,1.2,2020-04-19,1321,Aqua,MODIS,58,6.03,297.3,11.3,D,2
53.7908,-2.1335,352.5,1.3,1.1,2020-04-19,1321,Aqua,MODIS,73,6.03,293.4,98.3,D,0
53.801,-2.136,306.5,1.3,1.1,2020-04-19,1321,Aqua,MODIS,55,6.03,291.7,8.6,D,0
57.4025,-4.4115,306,1.2,1.1,2020-04-19,1322,Aqua,MODIS,63,6.03,290.1,8.5,D,0
57.4005,-4.4311,308.3,1.2,1.1,2020-04-19,1322,Aqua,MODIS,67,6.03,290.8,10.8,D,0
51.5688,-3.7652,304.2,1.3,1.1,2020-04-20,0252,Aqua,MODIS,59,6.03,281.1,13.8,N,2
52.6588,0.6763,306.9,1.4,1.2,2020-04-20,1225,Aqua,MODIS,64,6.03,294.7,7.7,D,0
52.7181,-2.4544,303.6,1.8,1.3,2020-04-20,1226,Aqua,MODIS,56,6.03,293.4,9.8,D,2
51.6329,-3.6427,305.9,1.1,1,2020-04-20,2150,Terra,MODIS,66,6.03,279.5,12.5,N,0
51.803,-3.313,302.4,1.1,1,2020-04-20,2150,Terra,MODIS,49,6.03,276,10.6,N,0
55.9469,-4.4169,300,1,1,2020-04-20,2151,Terra,MODIS,8,6.03,275.7,8.5,N,0
55.9444,-4.4327,302.1,1,1,2020-04-20,2151,Terra,MODIS,47,6.03,275.6,9.6,N,0
54.3226,-2.8572,304.4,1,1,2020-04-21,1121,Terra,MODIS,59,6.03,293.3,4.8,D,0
53.5626,-0.599,304.9,1,1,2020-04-21,1121,Terra,MODIS,46,6.03,292.8,4.5,D,2
53.2418,-0.4095,313.8,1,1,2020-04-21,1121,Terra,MODIS,73,6.03,294.2,10.3,D,0
53.1427,-0.1501,303.6,1,1,2020-04-21,1121,Terra,MODIS,50,6.03,292.7,4.1,D,0
53.1848,-0.4665,306.9,1,1,2020-04-21,1121,Terra,MODIS,34,6.03,294.1,4.1,D,0
53.1736,-0.4556,306.9,1,1,2020-04-21,1121,Terra,MODIS,60,6.03,294.1,4.5,D,0
53.2271,-1.1477,306.6,1,1,2020-04-21,1121,Terra,MODIS,51,6.03,293.8,4.6,D,0
53.1363,-1.3478,306.4,1,1,2020-04-21,1121,Terra,MODIS,59,6.03,293.1,5.2,D,0
52.9803,-0.3627,304.7,1,1,2020-04-21,1121,Terra,MODIS,54,6.03,293,3.5,D,0
53.1275,-1.3515,307.6,1,1,2020-04-21,1121,Terra,MODIS,62,6.03,291.8,6,D,0
52.9273,-0.0987,306.3,1,1,2020-04-21,1121,Terra,MODIS,43,6.03,291.4,3.6,D,0
52.9209,-0.1082,310.6,1,1,2020-04-21,1121,Terra,MODIS,69,6.03,292.2,7.4,D,0
52.7764,-0.3221,327.3,1,1,2020-04-21,1121,Terra,MODIS,84,6.03,294.3,23.5,D,0
52.774,-0.3072,314.5,1,1,2020-04-21,1121,Terra,MODIS,73,6.03,293.4,10.3,D,0
52.7674,-0.3168,310.4,1,1,2020-04-21,1121,Terra,MODIS,68,6.03,293.2,7.6,D,0
56.0031,-3.6872,304,1.1,1,2020-04-21,1121,Terra,MODIS,53,6.03,290.9,4.9,D,2
55.9493,-4.4252,320.1,1.1,1.1,2020-04-21,1121,Terra,MODIS,80,6.03,290.6,20.6,D,0
55.9464,-4.4331,316.2,1.1,1.1,2020-04-21,1121,Terra,MODIS,76,6.03,290.4,16.7,D,0
51.7996,-3.5346,312.5,1,1,2020-04-21,1122,Terra,MODIS,73,6.03,288.8,10.3,D,0
52.4449,-0.1267,306.6,1,1,2020-04-21,1122,Terra,MODIS,60,6.03,295.1,4.9,D,0
52.2478,-0.5809,308.7,1,1,2020-04-21,1122,Terra,MODIS,43,6.03,293.7,6,D,0
51.985,-1.336,306.2,1,1,2020-04-21,1122,Terra,MODIS,61,6.03,292.8,5.6,D,0
51.8016,-3.549,314.8,1,1,2020-04-21,1122,Terra,MODIS,75,6.03,290.1,12.1,D,0
51.4164,-1.0028,318.9,1,1,2020-04-21,1122,Terra,MODIS,79,6.03,291.3,15.8,D,2
55.1072,-6.2629,319.3,4.5,1.9,2020-04-21,1259,Terra,MODIS,71,6.03,288.2,151.4,D,0
55.1073,-6.256,321.6,4.5,1.9,2020-04-21,1259,Terra,MODIS,74,6.03,288.1,173.4,D,0
51.7975,-3.5566,316.9,1,1,2020-04-21,1308,Aqua,MODIS,76,6.03,293.1,12.7,D,0
51.5003,-1.8,302.8,1,1,2020-04-21,1308,Aqua,MODIS,44,6.03,291.4,4,D,0
51.5622,-3.7692,316.5,1,1,2020-04-21,1308,Aqua,MODIS,0,6.03,301.8,10.6,D,2
51.7887,-3.5533,326.5,1,1,2020-04-21,1308,Aqua,MODIS,84,6.03,292.2,21.5,D,0
51.7995,-3.5424,318.7,1,1,2020-04-21,1308,Aqua,MODIS,77,6.03,293.5,14.3,D,0
52.1461,-3.9103,302.5,1,1,2020-04-21,1308,Aqua,MODIS,44,6.03,289.9,3.9,D,0
55.9502,-4.4346,304.5,1,1,2020-04-21,1309,Aqua,MODIS,57,6.03,289.1,5.7,D,0
55.1184,-6.2548,345.7,1,1,2020-04-21,1309,Aqua,MODIS,94,6.03,291.3,53.7,D,0
55.116,-6.2702,391.8,1,1,2020-04-21,1309,Aqua,MODIS,100,6.03,299.2,209.4,D,0
55.1137,-6.2857,345.4,1,1,2020-04-21,1309,Aqua,MODIS,94,6.03,293.8,52.9,D,0
56.0008,-3.6895,304.2,1,1,2020-04-21,1309,Aqua,MODIS,41,6.03,292.7,4.1,D,2
55.9413,-4.4307,302.7,1,1,2020-04-21,1309,Aqua,MODIS,32,6.03,291.4,4.2,D,0
52.8343,-3.4116,313.7,1.8,1.3,2020-04-21,2233,Terra,MODIS,88,6.03,277.7,38.3,N,0
55.1177,-6.2835,305.5,1.4,1.2,2020-04-21,2234,Terra,MODIS,29,6.03,276.3,16.1,N,0
55.1196,-6.2624,318.4,1.4,1.2,2020-04-21,2234,Terra,MODIS,97,6.03,276.2,32.6,N,0
55.1293,-6.2553,304.7,1,1,2020-04-22,0239,Aqua,MODIS,61,6.03,276.7,11.1,N,0
52.8386,-3.4078,303.6,1,1,2020-04-22,0240,Aqua,MODIS,56,6.03,276.7,10.3,N,0
55.1163,-6.2555,324,1.3,1.1,2020-04-22,1204,Terra,MODIS,83,6.03,289,29.4,D,0
55.1282,-6.2617,319.5,1.3,1.1,2020-04-22,1204,Terra,MODIS,79,6.03,286.6,22.6,D,0
55.1151,-6.2494,325.6,1.3,1.1,2020-04-22,1204,Terra,MODIS,71,6.03,287.7,30.6,D,0
54.684,-7.491,309.1,1.2,1.1,2020-04-22,1204,Terra,MODIS,68,6.03,288.2,11.4,D,0
52.8311,-3.4026,312.5,1.9,1.3,2020-04-22,1204,Terra,MODIS,73,6.03,293.4,26.2,D,0
52.8011,-3.3305,301.3,1.9,1.3,2020-04-22,1204,Terra,MODIS,46,6.03,291.2,8,D,0
51.8087,-3.5373,314.4,2,1.4,2020-04-22,1205,Terra,MODIS,75,6.03,292.4,31.1,D,0
51.8022,-3.5102,309.7,2,1.4,2020-04-22,1205,Terra,MODIS,69,6.03,291.7,22.2,D,0
51.8105,-3.5295,320.3,2,1.4,2020-04-22,1205,Terra,MODIS,80,6.03,292.5,42.8,D,0
51.8093,-3.5364,303.4,3,1.6,2020-04-22,1213,Aqua,MODIS,50,6.03,290.2,21.2,D,0
51.7956,-3.5271,305.4,3,1.6,2020-04-22,1213,Aqua,MODIS,58,6.03,290.6,27.2,D,0
51.7949,-3.5311,306,3,1.6,2020-04-22,1213,Aqua,MODIS,61,6.03,290.6,28.1,D,0
51.8086,-3.5405,303.5,3,1.6,2020-04-22,1213,Aqua,MODIS,36,6.03,290.2,20.2,D,0
52.8283,-3.4239,301.5,2.7,1.6,2020-04-22,1214,Aqua,MODIS,48,6.03,290.5,17.4,D,0
53.5602,-0.5922,303.7,1.9,1.4,2020-04-22,1214,Aqua,MODIS,45,6.03,292.4,8.6,D,2
53.5686,-0.5941,305.8,1.9,1.4,2020-04-22,1214,Aqua,MODIS,57,6.03,294.7,11.8,D,2
55.1303,-6.2696,302.2,1.9,1.4,2020-04-22,1352,Aqua,MODIS,47,6.03,278.9,16.2,D,0
52.8337,-3.4047,305.1,1.3,1.1,2020-04-22,2138,Terra,MODIS,48,6.03,276.2,14,N,0
52.8316,-3.4106,301.6,1.3,1.1,2020-04-22,2138,Terra,MODIS,37,6.03,276,11.5,N,0
52.8352,-3.3919,300.3,1.3,1.1,2020-04-22,2138,Terra,MODIS,18,6.03,276,10.4,N,0
53.4979,-1.9165,322.4,1.1,1,2020-04-23,1109,Terra,MODIS,63,6.03,294.7,18.4,D,0
53.5661,-0.606,306.2,1,1,2020-04-23,1109,Terra,MODIS,52,6.03,289,5.9,D,2
53.5641,-0.5906,310.1,1,1,2020-04-23,1109,Terra,MODIS,65,6.03,287.6,9,D,2
53.5072,-1.9135,322.1,1.1,1,2020-04-23,1109,Terra,MODIS,81,6.03,294.4,18.5,D,0
52.8537,-0.3377,309.5,1,1,2020-04-23,1109,Terra,MODIS,61,6.03,295.7,4.5,D,0
52.8287,-3.4025,300.2,1.2,1.1,2020-04-23,1109,Terra,MODIS,23,6.03,279.6,7.2,D,0
51.5028,-1.7964,307.5,1.1,1,2020-04-23,1110,Terra,MODIS,62,6.03,294.9,6,D,0
51.188,-1.4593,315.4,1,1,2020-04-23,1256,Aqua,MODIS,57,6.03,301.8,8.9,D,0
52.8337,-3.3954,318.5,1.1,1,2020-04-23,1256,Aqua,MODIS,79,6.03,297.5,14,D,0
52.8312,-3.4108,319.7,1.1,1,2020-04-23,1256,Aqua,MODIS,80,6.03,298.6,15.4,D,0
53.507,-1.9204,325.4,1,1,2020-04-23,1256,Aqua,MODIS,84,6.03,281.5,23.7,D,0
55.8963,-2.6821,314.8,1,1,2020-04-23,1257,Aqua,MODIS,75,6.03,289.1,12.5,D,0
55.894,-2.6977,306.2,1,1,2020-04-23,1257,Aqua,MODIS,63,6.03,288.9,6.2,D,0
54.9984,-4.1594,304.5,1.1,1,2020-04-24,0227,Aqua,MODIS,60,6.03,274.3,11.9,N,0
54.9892,-4.1628,320.8,1.1,1,2020-04-24,0227,Aqua,MODIS,79,6.03,275.3,24.7,N,0
54.9871,-4.1461,323.3,1.1,1,2020-04-24,0227,Aqua,MODIS,87,6.03,274.4,27.5,N,0
54.98,-4.1662,314.7,1.1,1,2020-04-24,0227,Aqua,MODIS,25,6.03,273.6,17.8,N,0
54.9707,-4.1693,318.4,1.1,1,2020-04-24,0227,Aqua,MODIS,97,6.03,274.8,22.8,N,0
54.9636,-4.1896,305.6,1.1,1,2020-04-24,0227,Aqua,MODIS,65,6.03,274.6,12.2,N,0
54.9615,-4.1727,312.2,1.1,1,2020-04-24,0227,Aqua,MODIS,84,6.03,273.8,17.4,N,0
51.5707,-3.7706,302.7,1,1,2020-04-24,0228,Aqua,MODIS,51,6.03,282.2,8.2,N,2
54.2675,-7.3168,301.8,1,1,2020-04-24,1152,Terra,MODIS,30,6.03,280.9,3.7,D,0
54.265,-7.3016,307.1,1,1,2020-04-24,1152,Terra,MODIS,64,6.03,281.7,7,D,0
53.5675,-0.6004,309.3,1.7,1.3,2020-04-24,1152,Terra,MODIS,32,6.03,297.9,10.5,D,2
54.9954,-4.1519,322.2,1.2,1.1,2020-04-24,1152,Terra,MODIS,80,6.03,289.9,23.4,D,0
54.992,-4.134,317.7,1.2,1.1,2020-04-24,1152,Terra,MODIS,76,6.03,289.1,17.9,D,0
54.9861,-4.1569,338.4,1.2,1.1,2020-04-24,1152,Terra,MODIS,63,6.03,290.2,46.3,D,0
54.9827,-4.1394,333.7,1.2,1.1,2020-04-24,1152,Terra,MODIS,50,6.03,287.9,37.2,D,0
54.9566,-4.1795,340.3,1.2,1.1,2020-04-24,1152,Terra,MODIS,88,6.03,294.5,49.6,D,0
53.5635,-0.5963,308.4,1.7,1.3,2020-04-24,1152,Terra,MODIS,35,6.03,296.3,10,D,2
53.5098,-1.9243,309.4,1.5,1.2,2020-04-24,1152,Terra,MODIS,41,6.03,298.9,8.4,D,0
54.9726,-4.182,326.2,3.3,1.7,2020-04-24,1202,Aqua,MODIS,75,6.03,284,129.3,D,0
56.0839,-4.0476,305.5,1.8,1.3,2020-04-24,1340,Aqua,MODIS,41,6.03,293,9.2,D,0
54.9749,-4.1408,312.3,1.6,1.2,2020-04-24,2127,Terra,MODIS,84,6.03,277.8,28.2,N,0
54.9697,-4.1639,326.5,1.6,1.2,2020-04-24,2127,Terra,MODIS,100,6.03,278.6,54.8,N,0
54.9702,-4.1575,336.4,1.6,1.2,2020-04-24,2127,Terra,MODIS,100,6.03,278.9,82,N,0
53.5681,-0.6016,309.3,1.3,1.1,2020-04-25,1057,Terra,MODIS,50,6.03,291,10,D,2
51.5632,-3.7644,309.7,1.6,1.2,2020-04-25,1057,Terra,MODIS,0,6.03,293.8,17.1,D,2
51.5949,-4.1618,327.7,1.7,1.3,2020-04-25,1057,Terra,MODIS,85,6.03,291.4,50.1,D,0
51.5971,-4.1672,321,1.7,1.3,2020-04-25,1057,Terra,MODIS,80,6.03,291.2,37.5,D,0
54.1631,-6.0056,314.5,2.2,1.4,2020-04-25,1057,Terra,MODIS,75,6.03,290.6,29.1,D,0
54.1503,-6.0082,317.6,2.2,1.4,2020-04-25,1057,Terra,MODIS,78,6.03,292.3,38,D,0
54.1518,-6.0156,326.5,2.2,1.4,2020-04-25,1057,Terra,MODIS,84,6.03,293.3,68.9,D,0
54.1527,-6.0025,321.7,2.8,1.6,2020-04-25,1234,Terra,MODIS,74,6.03,290.2,80.6,D,0
54.1512,-6.0108,316.3,2.8,1.6,2020-04-25,1235,Terra,MODIS,66,6.03,290.3,56.8,D,0
54.1646,-6.0015,315.5,2.8,1.6,2020-04-25,1235,Terra,MODIS,64,6.03,288.1,52.6,D,0
51.2145,0.6352,305.1,1,1,2020-04-25,1243,Aqua,MODIS,56,6.03,294.4,4.8,D,0
51.5971,-4.1635,312.3,1.5,1.2,2020-04-25,1244,Aqua,MODIS,70,6.03,292,17.5,D,0
52.7087,0.2013,313.4,1,1,2020-04-25,1244,Aqua,MODIS,69,6.03,297.9,7.7,D,0
52.0988,-0.0841,313.7,1.1,1,2020-04-25,1244,Aqua,MODIS,71,6.03,296,10.2,D,0
52.7063,0.1864,310.3,1,1,2020-04-25,1244,Aqua,MODIS,63,6.03,297.3,5.1,D,0
52.9637,-0.0748,311.2,1,1,2020-04-25,1244,Aqua,MODIS,63,6.03,297.5,5.5,D,0
53.4098,0.0143,308.2,1,1,2020-04-25,1244,Aqua,MODIS,58,6.03,295.9,4.3,D,0
53.5657,-0.5919,312.9,1,1,2020-04-25,1244,Aqua,MODIS,50,6.03,297.6,8.3,D,2
54.1463,-6.0069,314.4,1.5,1.2,2020-04-25,1244,Aqua,MODIS,75,6.03,292,18.1,D,0
54.1566,-6.013,345.8,1.5,1.2,2020-04-25,1244,Aqua,MODIS,94,6.03,293.9,92,D,0
54.1524,-6.0332,319.5,1.5,1.2,2020-04-25,1244,Aqua,MODIS,79,6.03,294.8,26,D,0
54.1591,-6.0207,333.4,1.5,1.2,2020-04-25,1244,Aqua,MODIS,88,6.03,293.1,54,D,0
53.5672,-0.5903,304.2,1,1,2020-04-26,0215,Aqua,MODIS,59,6.03,279.1,10.7,N,2
51.8241,-3.7862,312,1.1,1.1,2020-04-26,1140,Terra,MODIS,67,6.03,294.1,7.8,D,0
55.8849,-2.1996,327.9,2.1,1.4,2020-04-27,1044,Terra,MODIS,81,6.03,287,76.1,D,0
55.8815,-2.198,311.9,1.3,1.1,2020-04-27,1232,Aqua,MODIS,72,6.03,291.4,13.8,D,0
53.568,-0.5952,314.2,1.1,1.1,2020-05-02,1103,Terra,MODIS,43,6.03,281.4,14.6,D,2
51.5981,-1.4117,305.8,1.1,1,2020-05-02,1250,Aqua,MODIS,50,6.03,289.8,5.4,D,0
52.1,-0.9269,308,1,1,2020-05-02,1250,Aqua,MODIS,66,6.03,292.1,7.6,D,0
57.3886,-5.5804,318,1,1,2020-05-04,2204,Terra,MODIS,78,6.03,277,19.2,N,0
57.3798,-5.5762,303.1,1,1,2020-05-04,2204,Terra,MODIS,25,6.03,276.8,8.6,N,0
57.3753,-5.6089,324.7,1,1,2020-05-04,2204,Terra,MODIS,98,6.03,277.3,25.8,N,0
55.2253,-4.5498,355.5,1,1,2020-05-05,1133,Terra,MODIS,98,6.03,290.3,75.5,D,0
57.3879,-5.5663,307.6,1.1,1,2020-05-05,1133,Terra,MODIS,62,6.03,270.6,10.2,D,0
55.2231,-4.5344,319.5,1,1,2020-05-05,1133,Terra,MODIS,79,6.03,289.1,16.5,D,0
55.2275,-4.5653,324.9,1,1,2020-05-05,1133,Terra,MODIS,83,6.03,286.7,22.6,D,0
51.5678,-3.7679,301.1,1.3,1.1,2020-05-06,0252,Aqua,MODIS,37,6.03,280.3,11.2,N,2
53.5717,-0.5995,308.9,2,1.4,2020-05-06,1038,Terra,MODIS,52,6.03,296,16.5,D,2
53.5628,-0.6002,311.2,1.4,1.2,2020-05-06,1226,Aqua,MODIS,49,6.03,297,12.2,D,2
53.5676,-0.5926,301.5,1,1,2020-05-06,2150,Terra,MODIS,42,6.03,278.9,8.6,N,2
50.8253,-1.1831,319.9,1,1,2020-05-07,1122,Terra,MODIS,72,6.03,295.5,12.6,D,0
52.1034,-0.9227,310.6,1,1,2020-05-07,1122,Terra,MODIS,62,6.03,298.6,5.8,D,0
50.8365,-1.1938,320.3,1,1,2020-05-07,1122,Terra,MODIS,73,6.03,296.3,13.2,D,2
53.3134,-2.1731,306.5,1,1,2020-05-07,1308,Aqua,MODIS,22,6.03,293.6,4.5,D,0
51.5674,-3.7672,303,1,1,2020-05-08,0240,Aqua,MODIS,52,6.03,280.5,9.2,N,2
53.5706,-0.5985,320,1,1,2020-05-09,1109,Terra,MODIS,57,6.03,302.8,11.8,D,2
52.7217,-2.4484,315.4,1.1,1.1,2020-05-09,1109,Terra,MODIS,59,6.03,301.3,8.2,D,0
52.7197,-2.4319,313.3,1.1,1.1,2020-05-09,1109,Terra,MODIS,52,6.03,299.7,6.5,D,2
51.5661,-3.7595,314.7,1.2,1.1,2020-05-09,1110,Terra,MODIS,0,6.03,298.4,10.9,D,2
53.5659,-0.6031,319.7,1,1,2020-05-09,1256,Aqua,MODIS,67,6.03,300.7,11.8,D,2
51.5672,-3.7605,300.1,1,1,2020-05-10,0228,Aqua,MODIS,4,6.03,284.8,5.4,N,2
51.4495,0.6201,311.7,1,1,2020-05-11,1243,Aqua,MODIS,55,6.03,287,11.9,D,0
54.4473,-7.376,300.9,1.7,1.3,2020-05-11,1245,Aqua,MODIS,32,6.03,287.4,10,D,0
53.5673,-0.5992,302.1,1.3,1.1,2020-05-11,2209,Terra,MODIS,47,6.03,275,14.2,N,2
51.5721,-3.7757,323.3,1.1,1.1,2020-05-12,1140,Terra,MODIS,62,6.03,297.7,21.6,D,2
52.6148,-1.5666,312.2,1,1,2020-05-14,1128,Terra,MODIS,61,6.03,289.4,9.6,D,0
51.7401,-2.3448,310.7,1,1,2020-05-14,1128,Terra,MODIS,41,6.03,294.9,7.5,D,0
51.5358,-2.5256,317.2,1,1,2020-05-14,1128,Terra,MODIS,77,6.03,290.7,13.3,D,0
51.5713,-3.7691,300.1,1.1,1.1,2020-05-15,0246,Aqua,MODIS,19,6.03,279.6,9.4,N,2
51.5731,-3.7787,300.4,1,1,2020-05-17,0234,Aqua,MODIS,27,6.03,273.8,7.7,N,2
51.571,-3.7646,304.3,1,1,2020-05-17,0234,Aqua,MODIS,59,6.03,276,10.1,N,2
50.7314,-2.1715,324.3,1.1,1.1,2020-05-18,1249,Aqua,MODIS,82,6.03,287.1,26.1,D,0
50.7286,-2.1871,316.4,1.1,1.1,2020-05-18,1249,Aqua,MODIS,75,6.03,285.9,17,D,0
51.5746,-0.2135,315.2,1.8,1.3,2020-05-19,1146,Terra,MODIS,48,6.03,297,15.6,D,2
51.5793,-0.2173,317,1.8,1.3,2020-05-19,1146,Terra,MODIS,71,6.03,297.1,19.9,D,2
