latitude,longitude,Year,annual_avg_temp,annual_total_precip,annual_avg_wind_speed
51.5793,-0.2173,2020,11.487916,811.30005,23.538101
51.8679,-3.3303,2020,8.775618,1500.8,22.301798
53.4515,-2.6416,2020,10.395033,1232.6001,24.186913
53.274,-2.8523,2020,10.752592,1040.5,23.218182
53.272,-2.8253,2020,10.687593,1040.5,23.218182
51.5684,-3.7585,2020,11.457995,1973.1001,27.148827
53.4421,-2.6483,2020,10.466534,1232.6001,24.186913
53.5275,-0.9291,2020,10.657907,688.3,24.542486
53.5368,-0.9339,2020,10.657907,688.3,24.542486
53.5337,-0.9508,2020,10.69486,730.2,24.568989
53.4459,-2.6293,2020,10.427533,1232.6001,24.186913
51.5664,-3.7692,2020,11.451496,1973.1001,27.148827
53.4015,-1.3812,2020,10.3376665,855.6001,24.084873
53.5645,-0.5961,2020,10.515496,721.8,24.879877
53.3996,-1.3974,2020,10.389666,855.6001,24.084873
53.5471,-0.9236,2020,10.657907,688.3,24.542486
53.549,-0.9185,2020,10.651407,688.3,24.542486
56.0041,-3.6811,2020,9.581617,1232.0,22.511171
51.5693,-3.7648,2020,11.444995,1973.1001,27.148827
53.5242,-0.914,2020,10.657907,688.3,24.542486
53.5334,-0.9237,2020,10.644907,688.3,24.542486
53.5353,-0.902,2020,10.651407,688.3,24.542486
53.5315,-0.9453,2020,10.651407,688.3,24.542486
53.5361,-0.917,2020,10.657907,688.3,24.542486
53.5349,-0.913,2020,10.657907,688.3,24.542486
50.7321,-2.1456,2020,11.716482,1002.19995,24.811884
53.5352,-0.9474,2020,10.69486,730.2,24.568989
53.5713,-0.6047,2020,10.523543,710.0,24.975325
53.5679,-0.5979,2020,10.471363,723.1,25.459658
52.7237,-2.4358,2020,10.482623,835.1,21.959553
52.729,-2.4444,2020,10.453051,841.60004,22.154978
51.5617,-3.7666,2020,11.4839945,1973.1001,27.148827
51.5665,-3.7632,2020,11.457995,1973.1001,27.148827
53.5713,-0.5948,2020,10.523363,723.1,25.459658
53.5012,0.0643,2020,10.71466,747.80005,27.82195
51.5668,-3.7641,2020,11.477495,1973.1001,27.148827
51.5756,-3.777,2020,11.457995,1973.1001,27.148827
53.5648,-0.5987,2020,10.508996,721.8,24.879877
52.8994,-1.2861,2020,10.7241745,772.80005,24.511143
53.3961,-1.4866,2020,10.396166,855.6001,24.084873
53.4006,-1.4961,2020,10.279167,855.6001,24.084873
55.5996,-3.905,2020,8.175056,1462.2,23.38581
51.5718,-3.77,2020,11.4839945,1973.1001,27.148827
53.5675,-0.5946,2020,10.508996,721.8,24.879877
53.5662,-0.5978,2020,10.482996,721.8,24.879877
53.5649,-0.6082,2020,10.529738,697.6,24.795116
57.247,-5.7561,2020,8.104743,2935.9,20.104582
53.6763,-2.4652,2020,8.677293,1713.2,24.139015
53.6663,-2.5021,2020,8.443293,1713.2,24.139015
53.6763,-2.4845,2020,7.820164,1752.4,24.461994
53.6674,-2.4778,2020,8.028165,1752.4,24.461994
53.6647,-2.4924,2020,7.891664,1752.4,24.461994
53.666,-2.4803,2020,8.008664,1752.4,24.461994
53.6715,-2.4762,2020,7.976165,1752.4,24.461994
53.6753,-2.4924,2020,7.8136644,1752.4,24.461994
51.5684,-3.7688,2020,11.470995,1973.1001,27.148827
53.6779,-2.477,2020,8.216665,1752.4,24.461994
53.6827,-2.4683,2020,8.859292,1713.2,24.139015
53.6827,-2.4757,2020,8.229664,1752.4,24.461994
54.1136,-6.2874,2020,10.113944,1179.1001,21.04866
53.4514,-1.317,2020,10.579639,868.8,24.312714
51.9795,-4.3456,2020,9.179852,1755.8,24.661432
51.9792,-4.3368,2020,9.069352,1755.8,24.661432
51.9768,-4.3516,2020,9.264351,1755.8,24.661432
54.1979,-6.0294,2020,8.22678,1338.6,21.054901
56.4692,-3.3159,2020,8.25791,1144.7,19.968319
51.7283,-3.978,2020,9.989635,2514.7,21.988504
51.7262,-3.9638,2020,9.937636,2514.7,21.988504
53.5688,-0.6036,2020,10.491043,710.0,24.975325
51.5636,-3.763,2020,11.477495,1973.1001,27.148827
55.1177,-6.2666,2020,7.665111,1372.0999,26.905418
51.5668,-3.7661,2020,11.4839945,1973.1001,27.148827
51.5691,-3.7621,2020,11.470995,1973.1001,27.148827
53.5711,-0.5898,2020,10.464863,723.1,25.459658
53.564,-0.5899,2020,10.333496,721.8,24.879877
51.5708,-3.7653,2020,11.444995,1973.1001,27.148827
53.5637,-0.612,2020,10.555738,697.6,24.795116
53.5703,-0.6009,2020,10.529863,723.1,25.459658
54.7962,-1.6081,2020,9.299668,948.5,25.078077
54.5778,-1.1102,2020,10.28961,846.00006,27.16387
54.5826,-1.0992,2020,10.283109,846.00006,27.16387
53.5691,-0.5983,2020,10.516863,723.1,25.459658
54.5831,-1.1125,2020,10.309109,846.00006,27.16387
54.5809,-1.0974,2020,10.270109,846.00006,27.16387
51.5682,-3.7688,2020,11.4839945,1973.1001,27.148827
54.5756,-1.1143,2020,10.283109,846.00006,27.16387
54.581,-1.105,2020,10.231109,846.00006,27.16387
54.579,-1.1225,2020,10.302609,846.00006,27.16387
53.5662,-0.5847,2020,10.320496,721.8,24.879877
54.5816,-1.0893,2020,10.205109,846.00006,27.16387
53.5694,-0.6014,2020,10.523363,723.1,25.459658
53.5651,-0.5923,2020,10.515496,721.8,24.879877
54.5844,-1.1055,2020,10.309109,846.00006,27.16387
54.5822,-1.1084,2020,10.302609,846.00006,27.16387
54.5772,-1.1144,2020,10.28961,846.00006,27.16387
54.5798,-1.1229,2020,10.309109,846.00006,27.16387
54.5824,-1.122,2020,10.315609,846.00006,27.16387
53.5676,-0.6053,2020,10.529738,697.6,24.795116
54.5851,-1.1062,2020,10.309109,846.00006,27.16387
53.5692,-0.5879,2020,10.445362,723.1,25.459658
53.5692,-0.5924,2020,10.490864,723.1,25.459658
51.5706,-3.765,2020,11.477495,1973.1001,27.148827
51.5685,-3.7668,2020,11.477495,1973.1001,27.148827
51.5672,-3.7696,2020,11.451496,1973.1001,27.148827
53.5698,-0.5962,2020,10.529863,723.1,25.459658
51.5711,-3.7648,2020,11.470995,1973.1001,27.148827
51.5622,-3.7679,2020,11.477495,1973.1001,27.148827
53.3997,-1.3915,2020,10.396166,855.6001,24.084873
53.5677,-0.6023,2020,10.529863,723.1,25.459658
57.6382,-3.3089,2020,9.471176,1001.5,21.632563
51.7406,0.0153,2020,11.3900795,816.6,22.75986
51.1994,-1.1865,2020,10.714743,919.1,23.608139
50.9426,-0.3326,2020,11.770409,945.30005,23.727705
51.0765,-0.0733,2020,10.935159,907.1,23.564207
51.3756,-0.9494,2020,11.5107765,792.5,21.963686
51.7586,-0.0125,2020,11.370579,816.6,22.75986
53.5692,-0.6095,2020,10.491043,710.0,24.975325
51.8523,-0.4575,2020,10.485392,876.5,24.019358
51.5698,-3.7636,2020,11.438496,1973.1001,27.148827
51.569,-3.7646,2020,11.464496,1973.1001,27.148827
50.8595,0.0747,2020,12.00187,961.2,26.865574
51.3474,1.2902,2020,11.847435,723.3,25.904564
51.2716,1.1449,2020,11.654912,799.30005,22.525658
51.2828,1.1556,2020,11.661413,799.30005,22.525658
51.3456,1.3738,2020,11.769437,723.3,25.904564
51.3433,1.3595,2020,11.795436,723.3,25.904564
51.3522,1.3559,2020,11.821436,723.3,25.904564
51.3557,1.0895,2020,12.02288,715.4,24.348907
51.3534,1.0751,2020,11.977379,715.4,24.348907
51.8406,0.7792,2020,11.340034,708.69995,24.498857
51.9113,1.1153,2020,11.3741865,678.0,24.843851
51.9018,0.9959,2020,11.318432,691.5,23.18266
51.9107,0.9922,2020,11.311932,691.5,23.18266
51.9304,0.9376,2020,11.2079315,691.5,23.18266
51.9281,0.9231,2020,11.266431,691.5,23.18266
52.1287,-0.088,2020,11.055254,767.2,24.417776
52.2469,0.3395,2020,11.359789,765.1,24.175821
51.2357,1.2729,2020,11.487185,828.9,26.052158
51.2713,1.3192,2020,11.9406,777.4,24.517727
51.5646,-3.7631,2020,11.464496,1973.1001,27.148827
53.569,-0.6094,2020,10.510544,710.0,24.975325
53.5737,-0.6143,2020,10.471543,710.0,24.975325
51.5687,-3.7654,2020,11.4839945,1973.1001,27.148827
51.3672,-2.0834,2020,11.252301,952.7,22.770567
51.5776,-3.7726,2020,11.464496,1973.1001,27.148827
53.5641,-0.5934,2020,10.502496,721.8,24.879877
51.2773,1.1544,2020,11.531413,799.30005,22.525658
51.2394,1.2645,2020,11.656186,828.9,26.052158
53.651,-0.2427,2020,10.544076,728.0,26.316273
50.8582,-0.8026,2020,11.764549,1028.0,25.360947
50.874,-1.0958,2020,11.858333,924.00006,26.21185
53.5638,-0.5987,2020,10.508996,721.8,24.879877
53.5701,-0.609,2020,10.491043,710.0,24.975325
51.5678,-3.7636,2020,11.392996,1973.1001,27.148827
51.3752,-0.627,2020,11.439874,765.19995,23.89989
53.5682,-0.5978,2020,10.471363,723.1,25.459658
51.5681,-3.7568,2020,11.477495,1973.1001,27.148827
51.5641,-3.7636,2020,11.477495,1973.1001,27.148827
53.5635,-0.6084,2020,10.555738,697.6,24.795116
53.5665,-0.5918,2020,10.508996,721.8,24.879877
54.997,-7.2833,2020,9.51464,1420.7,22.99325
51.5645,-3.7678,2020,11.477495,1973.1001,27.148827
51.5681,-3.7639,2020,11.464496,1973.1001,27.148827
51.5659,-3.7635,2020,11.457995,1973.1001,27.148827
51.5694,-3.7552,2020,11.470995,1973.1001,27.148827
51.9831,-0.4838,2020,11.048576,839.1,24.316683
51.5656,-3.7659,2020,11.477495,1973.1001,27.148827
51.4645,-1.7475,2020,10.561162,1014.7,24.713354
51.4627,-1.7622,2020,10.223164,1014.7,24.713354
51.5689,-3.7693,2020,11.470995,1973.1001,27.148827
56.0945,-3.2942,2020,8.487629,1230.7001,21.725618
56.0994,-3.3169,2020,8.5232525,1232.0,22.463524
51.1671,-1.5537,2020,11.197339,920.2,23.623816
56.0929,-3.3202,2020,8.53963,1230.7001,21.725618
56.1011,-3.3006,2020,8.731253,1232.0,22.463524
56.098,-3.3177,2020,8.53963,1230.7001,21.725618
52.7223,-2.4392,2020,10.489122,835.1,21.959553
53.5655,-0.593,2020,10.502496,721.8,24.879877
53.5619,-0.6114,2020,10.549239,697.6,24.795116
53.5691,-0.59,2020,10.451862,723.1,25.459658
53.5687,-0.5846,2020,10.347863,723.1,25.459658
53.5708,-0.5995,2020,10.523363,723.1,25.459658
53.4488,-1.3193,2020,10.579639,868.8,24.312714
51.3718,0.6994,2020,11.6969,789.7,23.84488
51.3653,0.69,2020,11.6384,789.7,23.84488
51.3629,0.7045,2020,11.6969,789.7,23.84488
51.5032,-1.8061,2020,10.333663,1014.7,24.713354
53.4469,-1.3272,2020,10.592639,868.8,24.312714
53.5669,-0.6031,2020,10.490739,697.6,24.795116
52.6444,0.5854,2020,11.135378,856.0,23.421272
50.9702,-0.1666,2020,11.687129,919.4,23.654291
51.8631,-1.1931,2020,10.9773445,822.0,23.58341
52.1277,-0.8323,2020,10.645487,828.30005,24.202187
52.1253,-0.8469,2020,10.762486,828.30005,24.202187
52.4755,1.3168,2020,10.9553795,734.3,24.728376
52.7779,-1.0359,2020,10.171387,730.5,25.198133
53.5694,-0.5964,2020,10.529863,723.1,25.459658
53.5654,-0.595,2020,10.489496,721.8,24.879877
53.564,-0.5896,2020,10.333496,721.8,24.879877
54.0196,-0.9098,2020,10.165939,852.9,24.569853
54.0166,-0.9265,2020,10.139938,852.9,24.569853
51.5687,-3.7679,2020,11.4839945,1973.1001,27.148827
51.5622,-3.7646,2020,11.490496,1973.1001,27.148827
53.5691,-0.6022,2020,10.529863,723.1,25.459658
51.3215,1.1355,2020,11.85388,715.4,24.348907
51.3193,1.1212,2020,11.95138,715.4,24.348907
52.7044,0.1935,2020,11.263474,788.4,24.721601
53.5712,-0.5872,2020,10.438862,723.1,25.459658
53.1665,-0.1177,2020,10.671705,750.8,25.234922
53.5671,-0.5851,2020,10.320496,721.8,24.879877
50.4232,-4.0185,2020,10.796865,2095.4001,25.581997
53.5663,-0.6007,2020,10.495995,721.8,24.879877
53.5646,-0.605,2020,10.529738,697.6,24.795116
51.5716,-3.771,2020,11.477495,1973.1001,27.148827
51.5659,-3.7702,2020,11.425496,1973.1001,27.148827
52.5631,0.4406,2020,11.299745,861.1,23.107101
52.5516,0.4517,2020,11.280244,861.1,23.107101
52.2373,-0.372,2020,11.099506,778.80005,24.953568
52.2348,-0.3572,2020,11.086507,778.80005,24.953568
51.5663,-3.7649,2020,11.477495,1973.1001,27.148827
51.5617,-3.7685,2020,11.477495,1973.1001,27.148827
53.5669,-0.5911,2020,10.4699955,721.8,24.879877
53.5644,-0.6065,2020,10.529738,697.6,24.795116
51.575,-3.7728,2020,11.470995,1973.1001,27.148827
53.5655,-0.5961,2020,10.515496,721.8,24.879877
51.5634,-3.7583,2020,11.360496,1973.1001,27.148827
50.6884,-2.3107,2020,11.607856,1048.6,24.080063
50.686,-2.3252,2020,11.53966,1181.9,23.831354
50.6278,-2.5031,2020,11.866075,1105.8,27.688957
50.7096,-2.1808,2020,11.802855,1048.6,24.080063
51.5764,-3.7806,2020,11.464496,1973.1001,27.148827
53.7106,-2.7294,2020,10.329479,1445.8,23.976067
51.0046,-2.6074,2020,11.563473,941.69995,23.887728
52.1774,-2.5899,2020,10.123273,841.3,22.9791
53.5738,-0.6024,2020,10.542863,723.1,25.459658
53.5719,-0.6284,2020,10.452044,710.0,24.975325
53.399,-1.3815,2020,10.448167,855.6001,24.084873
51.6623,-1.5076,2020,10.960501,896.2001,21.9885
51.5705,-3.7712,2020,11.477495,1973.1001,27.148827
51.5671,-3.7664,2020,11.4839945,1973.1001,27.148827
53.566,-0.5977,2020,10.482996,721.8,24.879877
53.0991,-2.4693,2020,10.368401,1000.0,22.51291
51.6597,-1.5094,2020,10.960501,896.2001,21.9885
51.335,-2.33,2020,10.772334,949.2999,23.366814
51.5636,-3.768,2020,11.477495,1973.1001,27.148827
53.5662,-0.6043,2020,10.51024,697.6,24.795116
54.5455,-1.1202,2020,9.140888,949.1,26.110987
53.5637,-0.5896,2020,10.333496,721.8,24.879877
53.7106,-0.0982,2020,10.4042425,748.2,26.069468
53.681,-1.0715,2020,10.562039,774.0,24.681803
53.4485,-1.3223,2020,10.579639,868.8,24.312714
53.5657,-0.5925,2020,10.515496,721.8,24.879877
53.5638,-0.6118,2020,10.555738,697.6,24.795116
51.5653,-3.7653,2020,11.477495,1973.1001,27.148827
52.8898,-1.2818,2020,10.763176,772.80005,24.511143
53.5653,-0.6078,2020,10.529738,697.6,24.795116
53.5631,-0.593,2020,10.443995,721.8,24.879877
52.8997,1.2957,2020,10.759691,765.7001,27.800505
52.9082,0.8355,2020,10.748951,813.2,26.579342
52.8001,1.389,2020,10.91125,773.8,25.191513
52.7468,1.3655,2020,11.020939,777.69995,23.663315
52.5574,0.5677,2020,11.254245,861.1,23.107101
51.9697,0.378,2020,10.982975,774.80005,24.944958
50.989,0.8808,2020,11.999853,812.10004,26.069765
53.5615,-0.6076,2020,10.568738,697.6,24.795116
51.5759,-3.7757,2020,11.438496,1973.1001,27.148827
51.853,-2.6472,2020,11.18818,974.6,23.643353
53.5634,-0.592,2020,10.398496,721.8,24.879877
53.502,-2.6447,2020,10.200396,1375.4001,24.122828
51.5817,-3.7709,2020,11.470995,1973.1001,27.148827
53.5688,-0.6019,2020,10.529863,723.1,25.459658
52.2558,-2.4581,2020,10.110573,837.8,23.607647
52.25,-2.4328,2020,10.182073,837.8,23.607647
54.1619,-1.3193,2020,10.009131,925.6,23.115995
52.2537,-2.4507,2020,10.266573,837.8,23.607647
52.2529,-2.4535,2020,10.136572,837.8,23.607647
53.5635,-0.6012,2020,10.515496,721.8,24.879877
53.5703,-0.5888,2020,10.458363,723.1,25.459658
51.5788,-3.7697,2020,11.477495,1973.1001,27.148827
52.1429,-0.2726,2020,11.429832,764.4,24.285572
53.5638,-0.6158,2020,10.542739,697.6,24.795116
53.5662,-0.6025,2020,10.497238,697.6,24.795116
56.1012,-3.3066,2020,8.620752,1232.0,22.463524
51.5662,-3.7613,2020,11.392996,1973.1001,27.148827
53.5644,-0.5972,2020,10.508996,721.8,24.879877
53.5624,-0.6129,2020,10.549239,697.6,24.795116
51.5705,-3.7661,2020,11.444995,1973.1001,27.148827
53.5655,-0.599,2020,10.508996,721.8,24.879877
51.5683,-3.7646,2020,11.464496,1973.1001,27.148827
51.5792,-3.7759,2020,11.457995,1973.1001,27.148827
51.5657,-3.7608,2020,11.438496,1973.1001,27.148827
53.5683,-0.603,2020,10.529863,723.1,25.459658
53.5688,-0.6041,2020,10.491043,710.0,24.975325
53.5665,-0.5999,2020,10.495995,721.8,24.879877
55.6586,-2.097,2020,9.475649,905.80005,24.036741
53.568,-0.5996,2020,10.503863,723.1,25.459658
51.5695,-3.7654,2020,11.477495,1973.1001,27.148827
51.5662,-3.7683,2020,11.477495,1973.1001,27.148827
57.1113,-3.1253,2020,6.79789,1041.3,20.783258
53.567,-0.599,2020,10.528497,721.8,24.879877
53.5659,-0.6033,2020,10.497238,697.6,24.795116
51.5641,-3.7692,2020,11.464496,1973.1001,27.148827
53.5676,-0.5876,2020,10.424495,721.8,24.879877
55.523,-2.2004,2020,7.361311,1084.4,24.540215
53.5666,-0.5895,2020,10.430995,721.8,24.879877
57.5811,-4.721,2020,8.08345,1285.0,18.39003
53.5648,-0.5918,2020,10.489496,721.8,24.879877
54.3298,-1.6637,2020,9.665065,996.10004,23.76174
53.645,-0.2442,2020,10.544076,728.0,26.316273
53.6425,-0.2594,2020,10.536472,731.8,25.955324
53.5679,-0.5914,2020,10.529863,723.1,25.459658
53.5735,-0.6186,2020,10.445544,710.0,24.975325
53.5712,-0.6037,2020,10.504044,710.0,24.975325
53.5664,-0.5978,2020,10.482996,721.8,24.879877
53.566,-0.5952,2020,10.534996,721.8,24.879877
53.5686,-0.5946,2020,10.555863,723.1,25.459658
51.567,-3.7694,2020,11.451496,1973.1001,27.148827
53.562,-0.5977,2021,10.067424,731.1,21.847977
56.0019,-3.6851,2021,9.446269,1035.5,19.405495
53.5681,-0.599,2021,10.118678,724.9,22.338202
53.5656,-0.5938,2021,10.054424,731.1,21.847977
53.5714,-0.5888,2021,10.079677,724.9,22.338202
51.5685,-3.7663,2021,11.06479,1567.6,23.140501
53.5649,-0.6012,2021,10.080424,731.1,21.847977
53.5598,-0.607,2021,10.154347,737.69995,21.528864
50.9783,-3.6497,2021,9.666301,1438.6,23.11497
57.2936,-6.4454,2021,8.412492,2112.1,24.364431
57.4315,-7.282,2021,9.515993,1314.0001,27.057306
57.4528,-7.3171,2021,9.204644,1260.9,28.452227
57.4681,-7.302,2021,9.523144,1260.9,28.452227
57.8424,-5.5458,2021,8.272431,1978.6,21.968882
57.8367,-5.5224,2021,8.018931,1978.6,21.968882
57.8495,-5.5038,2021,8.174932,1978.6,21.968882
57.8552,-5.5288,2021,8.78539,1719.0,26.06783
57.8449,-5.5378,2021,8.226932,1978.6,21.968882
56.0069,-3.687,2021,9.47227,1035.5,19.405495
51.5745,-3.7713,2021,11.03229,1567.6,23.140501
53.5686,-0.5979,2021,10.131678,724.9,22.338202
57.3689,-3.3128,2021,6.7694993,1010.19995,19.803476
51.5717,-3.7686,2021,11.06479,1567.6,23.140501
55.818,-6.3011,2021,9.725284,1427.8999,26.072994
53.5662,-0.5992,2021,10.060925,731.1,21.847977
57.4168,-3.5162,2021,6.829523,941.80005,18.615725
51.5774,-3.773,2021,11.06479,1567.6,23.140501
53.5707,-0.5922,2021,10.079677,724.9,22.338202
56.9159,-2.9225,2021,7.3024316,1249.6001,19.411068
57.355,-3.0082,2021,6.550614,1099.3,21.335226
56.9827,-2.7988,2021,7.0229726,1307.5,19.506834
53.5707,-0.5974,2021,10.144678,724.9,22.338202
55.7707,-2.4731,2021,8.158627,1079.8999,21.406542
51.256,-1.8784,2021,10.051792,840.0,20.903246
58.1803,-3.845,2021,7.7896886,992.1,18.923159
57.334,-3.3673,2021,6.4874015,1019.69995,18.98408
57.3943,-3.1456,2021,6.581182,1037.9,21.347523
57.384,-3.1538,2021,5.9896817,1037.9,21.347523
57.3793,-3.1619,2021,6.0676813,1037.9,21.347523
53.5684,-0.5961,2021,10.157676,724.9,22.338202
54.5061,-0.9875,2021,8.391572,981.5,24.902205
51.565,-3.7667,2021,11.06479,1567.6,23.140501
57.0139,-2.7691,2021,6.982897,1162.7,18.638905
56.7694,-3.0461,2021,6.495647,1418.7,19.589417
56.8294,-3.0344,2021,7.0236783,1361.3999,19.152943
56.8198,-2.8548,2021,6.7051783,1361.3999,19.152943
57.3222,-3.3726,2021,6.6629014,1019.69995,18.98408
53.567,-0.5905,2021,10.034924,731.1,21.847977
54.8999,-2.5464,2021,7.5579996,1377.3,21.651106
53.5699,-0.6036,2021,10.124127,722.4,21.710049
53.5613,-0.5966,2021,10.067424,731.1,21.847977
50.826,-1.736,2021,10.959965,860.7001,23.821194
50.6701,-1.2829,2021,11.2815695,817.80005,26.350658
50.755,-1.7489,2021,11.280892,795.0,24.30237
50.8478,-1.8676,2021,10.895106,915.69995,20.711428
52.0071,1.2848,2021,10.459743,753.69995,23.475752
53.5647,-0.6011,2021,10.080424,731.1,21.847977
53.5664,-0.6063,2021,10.095847,737.69995,21.528864
53.5583,-0.5964,2021,10.034924,731.1,21.847977
54.0268,-1.9633,2021,7.6768045,1237.4,21.815636
55.917,-2.4875,2021,7.858491,1093.7,22.260448
58.1804,-3.8342,2021,7.5296884,992.1,18.923159
55.7309,-2.4503,2021,8.11906,1064.1,20.767248
56.99,-3.1479,2021,6.8342752,1313.7999,18.703012
56.9887,-3.1541,2021,6.118944,1218.2001,18.392473
55.5748,-2.9335,2021,7.0011654,1247.6,20.089254
55.5721,-2.9496,2021,7.8662257,1144.0,20.115576
56.4758,-3.7074,2021,6.762566,1621.7002,16.744196
56.553,-3.8083,2021,5.5150228,1469.2,15.9319725
56.8862,-2.855,2021,6.703716,1386.0999,19.854954
57.2788,-3.0538,2021,6.1685815,1078.2,21.375612
58.0463,-4.2734,2021,7.541873,1048.9,20.681347
58.0436,-4.2902,2021,7.3923736,1048.9,20.681347
54.428,-7.35,2021,8.817369,1189.1001,19.067663
55.5796,-3.247,2021,7.797845,1229.1001,19.698679
56.5386,-3.8513,2021,6.7890224,1469.2,15.9319725
53.5675,-0.5997,2021,10.054424,731.1,21.847977
55.771,-2.5068,2021,7.6121407,1126.9,21.281076
55.8983,-3.8946,2021,8.166242,1119.4,20.295639
57.1321,-3.0424,2021,6.0589476,1134.7,19.977306
51.573,-3.7732,2021,11.012789,1567.6,23.140501
53.9705,-1.8061,2021,7.8803,1136.6001,21.407814
53.9702,-1.8105,2021,7.8933005,1136.6001,21.407814
57.2669,-3.0376,2021,5.655082,1078.2,21.375612
53.5616,-0.5954,2021,10.067424,731.1,21.847977
53.5705,-0.5996,2021,10.138178,724.9,22.338202
51.5669,-3.7614,2021,10.986789,1567.6,23.140501
51.5708,-3.768,2021,11.07129,1567.6,23.140501
52.9445,-2.0116,2021,9.375929,933.0,21.280624
51.5681,-3.7616,2021,11.019291,1567.6,23.140501
51.3498,1.103,2021,10.993768,809.9,22.435917
53.5672,-0.5856,2021,9.885424,731.1,21.847977
53.5712,-0.5964,2021,10.138178,724.9,22.338202
52.7925,-1.125,2021,10.145667,694.5,22.111675
53.5682,-0.5895,2021,10.066676,724.9,22.338202
53.3157,-0.9941,2021,10.2576275,728.80005,21.610344
53.3068,-0.9983,2021,10.212127,728.80005,21.610344
52.7682,-0.1303,2021,10.520809,674.6,22.005016
52.7951,-1.1402,2021,10.204345,687.7001,22.118153
52.8839,-1.7304,2021,10.073539,800.2001,20.800383
51.3246,0.9961,2021,10.8333025,825.5,22.71263
50.7832,-2.9228,2021,9.814769,1060.3,22.982714
50.6912,-2.3025,2021,10.869929,942.69995,21.48387
53.5676,-0.5883,2021,9.989423,731.1,21.847977
53.5657,-0.6076,2021,10.128347,737.69995,21.528864
55.4189,-1.7686,2021,8.233946,1177.8,20.483418
54.4108,-2.0958,2021,6.7957273,1327.5,21.653528
53.5639,-0.6025,2021,10.121847,737.69995,21.528864
53.5614,-0.6054,2021,10.121847,737.69995,21.528864
55.5005,-1.8678,2021,8.238235,1175.6001,20.344673
54.8886,-4.3388,2021,8.851685,1389.5,21.487597
51.5588,-3.7618,2021,11.07779,1567.6,23.140501
51.5614,-3.7661,2021,11.07779,1567.6,23.140501
56.7831,-3.068,2021,6.822661,1388.2,18.641298
55.8358,-2.6809,2021,6.6495852,1202.7001,21.263186
55.8295,-2.729,2021,7.046086,1202.7001,21.263186
51.5693,-3.7667,2021,11.07129,1567.6,23.140501
54.4894,-2.0368,2021,7.3333287,1246.0,22.10801
52.1609,-3.854,2021,8.073207,1743.8,20.028645
52.1576,-3.8714,2021,8.437207,1743.8,20.028645
52.8749,-1.7483,2021,10.119039,800.2001,20.800383
54.7509,-1.9815,2021,7.985974,1134.5,20.307005
54.4225,-7.3326,2021,8.862868,1189.1001,19.067663
54.4181,-7.3538,2021,8.849869,1189.1001,19.067663
54.416,-7.3361,2021,9.168368,1189.1001,19.067663
54.4262,-7.3419,2021,8.745754,1174.0,19.254604
54.4217,-7.3632,2021,9.038368,1189.1001,19.067663
55.518,-2.119,2021,7.0288606,1164.6,21.47012
55.5614,-3.3038,2021,6.2696424,1243.8,19.925596
55.832,-2.6899,2021,6.8185863,1202.7001,21.263186
56.3665,-3.2905,2021,9.344548,981.69995,18.40137
56.8602,-2.8484,2021,6.6921782,1361.3999,19.152943
57.0089,-2.2505,2021,8.13846,929.89996,22.120075
57.3592,-3.6855,2021,6.705203,1010.2,18.402407
57.3565,-3.7019,2021,6.6012025,1010.2,18.402407
57.4269,-3.6767,2021,7.400598,900.1,18.426485
51.5631,-3.7691,2021,11.0582905,1567.6,23.140501
53.5615,-0.5933,2021,9.963423,731.1,21.847977
51.5634,-3.7585,2021,10.94779,1567.6,23.140501
53.657,-2.8647,2021,10.399825,1182.1,23.363485
50.5523,-3.9132,2021,9.541012,1540.7,23.043015
50.5545,-3.8993,2021,9.1250105,1540.7,23.043015
53.5004,-1.1118,2021,10.313264,742.1,21.467869
53.4985,-1.1283,2021,10.363868,777.80005,21.392532
53.5059,-1.1139,2021,10.313264,742.1,21.467869
53.8805,-1.8007,2021,8.239883,1114.2,21.469334
56.1029,-3.3053,2021,8.588293,1064.6001,19.75455
56.0956,-3.3126,2021,8.487438,1024.2,18.957485
53.5678,-0.5999,2021,10.118678,724.9,22.338202
52.1577,0.0542,2021,10.647153,684.99994,22.035995
52.286,0.3269,2021,10.6135,687.30005,21.569582
52.2836,0.3121,2021,10.6525,687.30005,21.569582
52.3071,0.2224,2021,10.671194,668.1,21.452934
52.314,0.2126,2021,10.664694,668.1,21.452934
52.3229,0.2086,2021,10.671194,668.1,21.452934
52.6031,1.3331,2021,10.202456,836.6,21.742023
52.7498,0.0588,2021,10.504452,701.80005,22.246819
51.8551,0.496,2021,10.382709,739.8,22.608128
51.8848,0.3993,2021,10.19865,736.4,22.42538
52.1271,0.5029,2021,10.046622,726.60004,23.043686
52.1602,0.0691,2021,10.653653,684.99994,22.035995
53.2225,-1.1489,2021,9.853213,775.8,22.475203
53.2232,-1.3714,2021,9.566932,823.0,21.417885
53.5611,-0.6028,2021,10.154347,737.69995,21.528864
55.5448,-3.3989,2021,7.2258453,1229.1001,19.698679
56.0934,-3.296,2021,8.363938,1024.2,18.957485
56.0903,-3.313,2021,8.376939,1024.2,18.957485
56.7756,-3.571,2021,6.9144297,1288.4,17.293547
56.7726,-3.5876,2021,5.573469,1355.6,19.505104
51.5666,-3.7706,2021,11.012789,1567.6,23.140501
51.5755,-3.7743,2021,11.03229,1567.6,23.140501
